<http://bio2rdf.org/drugbank:BE0004459>	Citrate synthase, mitochondrial [drugbank:BE0004459]
<http://bio2rdf.org/drugbank:BE0004326>	50S ribosomal protein L11 [drugbank:BE0004326]
<http://bio2rdf.org/drugbank:DB08804>	Nandrolone decanoate [drugbank:DB08804]
<http://bio2rdf.org/drugbank:DB09036>	Siltuximab [drugbank:DB09036]
<http://bio2rdf.org/drugbank:DB07607>	4-[5-(3-IODO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-1H-IMIDAZOL-4-YL]-PYRIDINE [drugbank:DB07607]
<http://bio2rdf.org/drugbank:BE0000017>	Prostaglandin G/H synthase 1 [drugbank:BE0000017]
<http://bio2rdf.org/drugbank:DB02358>	LY374571 [drugbank:DB02358]
<http://bio2rdf.org/drugbank:DB04620>	Cycloleucine [drugbank:DB04620]
<http://bio2rdf.org/drugbank:DB02225>	1,2-Di-N-Pentanoyl-Sn-Glycero-3-Dithiophosphocholine [drugbank:DB02225]
<http://bio2rdf.org/drugbank:DB04753>	9-DEAZAINOSINE-2\',3\'-O-ETHYLIDENEPHOSPHONATE [drugbank:DB04753]
<http://bio2rdf.org/drugbank:DB04886>	Calanolide A [drugbank:DB04886]
<http://bio2rdf.org/drugbank:BE0001213>	Serum amyloid P-component [drugbank:BE0001213]
<http://bio2rdf.org/drugbank:BE0001346>	Thermolysin [drugbank:BE0001346]
<http://bio2rdf.org/drugbank:DB07605>	2-({4-[(5-CHLORO-1H-INDOL-2-YL)SULFONYL]PIPERAZIN-1-YL}CARBONYL)THIENO[3,2-B]PYRIDINE 4-OXIDE [drugbank:DB07605]
<http://bio2rdf.org/drugbank:DB00088>	Alglucerase [drugbank:DB00088]
<http://bio2rdf.org/drugbank:DB07738>	N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide [drugbank:DB07738]
<http://bio2rdf.org/drugbank:DB01020>	Isosorbide Mononitrate [drugbank:DB01020]
<http://bio2rdf.org/drugbank:BE0003129>	Glutamate decarboxylase alpha [drugbank:BE0003129]
<http://bio2rdf.org/drugbank:DB01153>	Sertaconazole [drugbank:DB01153]
<http://bio2rdf.org/drugbank:DB03683>	2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid [drugbank:DB03683]
<http://bio2rdf.org/drugbank:BE0002677>	Aminoglycoside N(6\')-acetyltransferase type 1 [drugbank:BE0002677]
<http://bio2rdf.org/drugbank:BE0002544>	ADP-ribose pyrophosphatase [drugbank:BE0002544]
<http://bio2rdf.org/drugbank:DB09035>	Nivolumab [drugbank:DB09035]
<http://bio2rdf.org/drugbank:BE0004327>	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial [drugbank:BE0004327]
<http://bio2rdf.org/drugbank:DB04881>	Elacridar [drugbank:DB04881]
<http://bio2rdf.org/drugbank:DB02351>	Hirulog [drugbank:DB02351]
<http://bio2rdf.org/drugbank:DB08936>	Chlorcyclizine [drugbank:DB08936]
<http://bio2rdf.org/drugbank:DB00922>	Levosimendan [drugbank:DB00922]
<http://bio2rdf.org/drugbank:DB04009>	Dimethyl Propionate Ester Heme [drugbank:DB04009]
<http://bio2rdf.org/drugbank:DB05209>	SYM001 [drugbank:DB05209]
<http://bio2rdf.org/drugbank:DB02484>	Cytidine 5\'-Diphosphoglycerol [drugbank:DB02484]
<http://bio2rdf.org/drugbank:DB07739>	(3R)-3-(FLUOROMETHYL)-7-(THIOMORPHOLIN-4-YLSULFONYL)-1,2,3,4-TETRAHYDROISOQUINOLINE [drugbank:DB07739]
<http://bio2rdf.org/drugbank:BE0000147>	Receptor-type tyrosine-protein kinase FLT3 [drugbank:BE0000147]
<http://bio2rdf.org/drugbank:BE0002411>	Proto-oncogene tyrosine-protein kinase receptor Ret [drugbank:BE0002411]
<http://bio2rdf.org/drugbank:BE0000014>	Tyrosine-protein kinase ABL1 [drugbank:BE0000014]
<http://bio2rdf.org/drugbank:BE0001345>	Glucan 1,3-beta-glucosidase [drugbank:BE0001345]
<http://bio2rdf.org/drugbank:DB00089>	Capromab [drugbank:DB00089]
<http://bio2rdf.org/drugbank:DB07737>	(2S)-4-(4-fluorobenzyl)-N-(3-sulfanylpropyl)piperazine-2-carboxamide [drugbank:DB07737]
<http://bio2rdf.org/drugbank:DB03682>	Dibenzofuran-4,6-Dicarboxylic Acid [drugbank:DB03682]
<http://bio2rdf.org/drugbank:DB07604>	(6AR,11AS,11BR)-10-ACETYL-9-HYDROXY-7,7-DIMETHYL-2,6,6A,7,11A,11B-HEXAHYDRO-11H-PYRROLO[1\',2\':2,3]ISOINDOLO[4,5,6-CD]INDOL-11-ONE [drugbank:DB07604]
<http://bio2rdf.org/drugbank:DB01154>	Thiamylal [drugbank:DB01154]
<http://bio2rdf.org/drugbank:DB01021>	Trichlormethiazide [drugbank:DB01021]
<http://bio2rdf.org/drugbank:BE0001478>	Genome polyprotein [drugbank:BE0001478]
<http://bio2rdf.org/drugbank:BE0001212>	Beta-lactamase type II [drugbank:BE0001212]
<http://bio2rdf.org/drugbank:BE0002676>	Uncharacterized N-acetyltransferase YvbK [drugbank:BE0002676]
<http://bio2rdf.org/drugbank:DB09034>	Suvorexant [drugbank:DB09034]
<http://bio2rdf.org/drugbank:DB09167>	Dosulepin [drugbank:DB09167]
<http://bio2rdf.org/drugbank:DB04880>	Enoximone [drugbank:DB04880]
<http://bio2rdf.org/drugbank:DB08935>	Obinutuzumab [drugbank:DB08935]
<http://bio2rdf.org/drugbank:BE0004328>	Serine/threonine-protein kinase 17B [drugbank:BE0004328]
<http://bio2rdf.org/drugbank:DB08802>	Isothipendyl [drugbank:DB08802]
<http://bio2rdf.org/drugbank:DB02485>	Cytidine-5\'-Monophosphate-5-N-Acetylneuraminic Acid [drugbank:DB02485]
<http://bio2rdf.org/drugbank:DB04008>	Bis(5-Amidino-Benzimidazolyl)Methane Zinc [drugbank:DB04008]
<http://bio2rdf.org/drugbank:DB02352>	3-(Benzyloxy)Pyridin-2-Amine [drugbank:DB02352]
<http://bio2rdf.org/drugbank:BE0000148>	NAD-dependent malic enzyme, mitochondrial [drugbank:BE0000148]
<http://bio2rdf.org/drugbank:BE0000015>	High affinity immunoglobulin epsilon receptor subunit alpha [drugbank:BE0000015]
<http://bio2rdf.org/drugbank:DB00923>	Ceforanide [drugbank:DB00923]
<http://bio2rdf.org/drugbank:BE0002410>	Probable G-protein coupled receptor 110 [drugbank:BE0002410]
<http://bio2rdf.org/drugbank:DB05206>	PS433540 [drugbank:DB05206]
<http://bio2rdf.org/drugbank:DB05339>	MN-305 [drugbank:DB05339]
<http://bio2rdf.org/drugbank:DB07736>	(2S)-4-(4-fluorobenzyl)-N-(2-sulfanylethyl)piperazine-2-carboxamide [drugbank:DB07736]
<http://bio2rdf.org/drugbank:DB07869>	6-CHLORO-4-(CYCLOHEXYLSULFINYL)-3-PROPYLQUINOLIN-2(1H)-ONE [drugbank:DB07869]
<http://bio2rdf.org/drugbank:DB01022>	Phylloquinone [drugbank:DB01022]
<http://bio2rdf.org/drugbank:DB03685>	Uridine-5\'-Monophosphate [drugbank:DB03685]
<http://bio2rdf.org/drugbank:DB03552>	Meta-Tyrosine [drugbank:DB03552]
<http://bio2rdf.org/drugbank:BE0003870>	DNA polymerase kappa [drugbank:BE0003870]
<http://bio2rdf.org/drugbank:DB01155>	Gemifloxacin [drugbank:DB01155]
<http://bio2rdf.org/drugbank:DB01288>	Fenoterol [drugbank:DB01288]
<http://bio2rdf.org/drugbank:BE0001211>	Cyclopropane mycolic acid synthase 2 [drugbank:BE0001211]
<http://bio2rdf.org/drugbank:BE0001344>	Alanine racemase [drugbank:BE0001344]
<http://bio2rdf.org/drugbank:BE0001477>	Heat-labile enterotoxin B chain [drugbank:BE0001477]
<http://bio2rdf.org/drugbank:BE0000145>	D(1B) dopamine receptor [drugbank:BE0000145]
<http://bio2rdf.org/drugbank:DB08801>	Dimetindene [drugbank:DB08801]
<http://bio2rdf.org/drugbank:DB09033>	Vedolizumab [drugbank:DB09033]
<http://bio2rdf.org/drugbank:BE0000012>	Voltage-dependent T-type calcium channel subunit alpha-1I [drugbank:BE0000012]
<http://bio2rdf.org/drugbank:DB09166>	Etizolam [drugbank:DB09166]
<http://bio2rdf.org/drugbank:DB06404>	C1 Esterase Inhibitor (Human) [drugbank:DB06404]
<http://bio2rdf.org/drugbank:BE0004329>	Glycylpeptide N-tetradecanoyltransferase 1 [drugbank:BE0004329]
<http://bio2rdf.org/drugbank:DB08934>	Sofosbuvir [drugbank:DB08934]
<http://bio2rdf.org/drugbank:DB02220>	Al7089a [drugbank:DB02220]
<http://bio2rdf.org/drugbank:DB04883>	Darusentan [drugbank:DB04883]
<http://bio2rdf.org/drugbank:DB02353>	Heparin Disaccharide Iii-S [drugbank:DB02353]
<http://bio2rdf.org/drugbank:DB02486>	2-Hydroxyethyl Disulfide [drugbank:DB02486]
<http://bio2rdf.org/drugbank:BE0000278>	Pyridoxal phosphate phosphatase [drugbank:BE0000278]
<http://bio2rdf.org/drugbank:DB00924>	Cyclobenzaprine [drugbank:DB00924]
<http://bio2rdf.org/drugbank:BE0002675>	Acetyl transferase [drugbank:BE0002675]
<http://bio2rdf.org/drugbank:BE0001476>	Phosphoribosylglycinamide formyltransferase [drugbank:BE0001476]
<http://bio2rdf.org/drugbank:DB07602>	S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE [drugbank:DB07602]
<http://bio2rdf.org/drugbank:DB07868>	6-CHLORO-4-(CYCLOHEXYLSULFANYL)-3-PROPYLQUINOLIN-2(1H)-ONE [drugbank:DB07868]
<http://bio2rdf.org/drugbank:DB05207>	SD118 [drugbank:DB05207]
<http://bio2rdf.org/drugbank:DB07735>	N-[1-(2,6-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide [drugbank:DB07735]
<http://bio2rdf.org/drugbank:DB01156>	Bupropion [drugbank:DB01156]
<http://bio2rdf.org/drugbank:DB03684>	<http://bio2rdf.org/drugbank:DB03684>
<http://bio2rdf.org/drugbank:DB01023>	Felodipine [drugbank:DB01023]
<http://bio2rdf.org/drugbank:DB03551>	4\'-Deaza-1\'-Aza-2\'-Deoxy-1\'-(9-Methylene)-Immucillin-H, (3r,4r)-N-[9-Deazahypoxanthin-9-Yl)Methyl]-4-Hydroxymethyl-Pyrrolidin-3-Ol [drugbank:DB03551]
<http://bio2rdf.org/drugbank:DB01289>	Glisoxepide [drugbank:DB01289]
<http://bio2rdf.org/drugbank:BE0001210>	Gag-Pol polyprotein [drugbank:BE0001210]
<http://bio2rdf.org/drugbank:BE0003871>	DNA polymerase I [drugbank:BE0003871]
<http://bio2rdf.org/drugbank:BE0001343>	Tryptophan--tRNA ligase [drugbank:BE0001343]
<http://bio2rdf.org/drugbank:BE0000013>	Adenosine receptor A1 [drugbank:BE0000013]
<http://bio2rdf.org/drugbank:DB08933>	Luliconazole [drugbank:DB08933]
<http://bio2rdf.org/drugbank:DB08800>	Chloropyramine [drugbank:DB08800]
<http://bio2rdf.org/drugbank:DB02354>	4-{[1-Methyl-5-(2-Methyl-Benzoimidazol-1-Ylmethyl)-1h-Benzoimidazol-2-Ylmethyl]-Amino}-Benzamidine [drugbank:DB02354]
<http://bio2rdf.org/drugbank:DB02221>	4-(Aminosulfonyl)-N-[(2,4,6-Trifluorophenyl)Methyl]-Benzamide [drugbank:DB02221]
<http://bio2rdf.org/drugbank:DB04882>	Edotecarin [drugbank:DB04882]
<http://bio2rdf.org/drugbank:DB00925>	Phenoxybenzamine [drugbank:DB00925]
<http://bio2rdf.org/drugbank:BE0002674>	Pyruvate-flavodoxin oxidoreductase [drugbank:BE0002674]
<http://bio2rdf.org/drugbank:BE0000146>	Histamine H4 receptor [drugbank:BE0000146]
<http://bio2rdf.org/drugbank:BE0000279>	30S ribosomal protein S12 [drugbank:BE0000279]
<http://bio2rdf.org/drugbank:BE0004581>	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 [drugbank:BE0004581]
<http://bio2rdf.org/drugbank:BE0002051>	Release factor glutamine methyltransferase [drugbank:BE0002051]
<http://bio2rdf.org/drugbank:DB04616>	TACRINE(8)-4-AMINOQUINOLINE [drugbank:DB04616]
<http://bio2rdf.org/drugbank:DB00694>	Daunorubicin [drugbank:DB00694]
<http://bio2rdf.org/drugbank:DB04749>	2-(3-OXO-PROPYLSULFANYLCARBONYL)-ETHANETHIOLATE [drugbank:DB04749]
<http://bio2rdf.org/drugbank:DB00561>	Doxapram [drugbank:DB00561]
<http://bio2rdf.org/drugbank:BE0004809>	Bile acids [drugbank:BE0004809]
<http://bio2rdf.org/drugbank:DB07112>	N-[(4-HYDROXY-8-IODOISOQUINOLIN-3-YL)CARBONYL]GLYCINE [drugbank:DB07112]
<http://bio2rdf.org/drugbank:DB07245>	6-[2-(3\'-METHOXYBIPHENYL-3-YL)ETHYL]PYRIDIN-2-AMINE [drugbank:DB07245]
<http://bio2rdf.org/drugbank:BE0003383>	Growth hormone secretagogue receptor type 1 [drugbank:BE0003383]
<http://bio2rdf.org/drugbank:DB07378>	4-AMINO-2-OCTYLOXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-3,5-DIOL [drugbank:DB07378]
<http://bio2rdf.org/drugbank:BE0001952>	Pseudoazurin [drugbank:BE0001952]
<http://bio2rdf.org/drugbank:BE0003250>	Endo-1,4-beta glucanase EngF [drugbank:BE0003250]
<http://bio2rdf.org/drugbank:DB01892>	Hyperforin [drugbank:DB01892]
<http://bio2rdf.org/drugbank:BE0000886>	Bile salt sulfotransferase [drugbank:BE0000886]
<http://bio2rdf.org/drugbank:DB08443>	2-(1H-pyrrol-1-ylcarbonyl)benzene-1,3,5-triol [drugbank:DB08443]
<http://bio2rdf.org/drugbank:DB08310>	N-[(2R)-2-{[(2S)-2-(1,3-benzoxazol-2-yl)pyrrolidin-1-yl]carbonyl}hexyl]-N-hydroxyformamide [drugbank:DB08310]
<http://bio2rdf.org/drugbank:BE0002184>	Choline transporter-like protein 3 [drugbank:BE0002184]
<http://bio2rdf.org/drugbank:DB03190>	N-Octanoyl-B-D-Fructofuranosyl-a-D-Glucopyranoside,Sucrose Monocaproylate [drugbank:DB03190]
<http://bio2rdf.org/drugbank:DB08576>	1-(5-TERT-BUTYL-1,3,4-OXADIAZOL-2-YL)-2-(METHYLAMINO)ETHANONE [drugbank:DB08576]
<http://bio2rdf.org/drugbank:BE0000620>	Uncharacterized oxidoreductase CzcO-like [drugbank:BE0000620]
<http://bio2rdf.org/drugbank:BE0000753>	Phenylalanine-4-hydroxylase [drugbank:BE0000753]
<http://bio2rdf.org/drugbank:DB00695>	Furosemide [drugbank:DB00695]
<http://bio2rdf.org/drugbank:DB04615>	(S)-tacrine(10)-hupyridone [drugbank:DB04615]
<http://bio2rdf.org/drugbank:BE0002183>	Choline transporter-like protein 2 [drugbank:BE0002183]
<http://bio2rdf.org/drugbank:BE0002050>	Gag-Pol polyprotein [drugbank:BE0002050]
<http://bio2rdf.org/drugbank:DB00562>	Benzthiazide [drugbank:DB00562]
<http://bio2rdf.org/drugbank:DB07111>	(4S,5E,7Z,10Z,13Z,16Z,19Z)-4-hydroxydocosa-5,7,10,13,16,19-hexaenoic acid [drugbank:DB07111]
<http://bio2rdf.org/drugbank:DB07244>	5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE [drugbank:DB07244]
<http://bio2rdf.org/drugbank:BE0003384>	Endothelin-1 [drugbank:BE0003384]
<http://bio2rdf.org/drugbank:BE0003251>	Endoglucanase E-4 [drugbank:BE0003251]
<http://bio2rdf.org/drugbank:BE0001951>	Aconitate hydratase 2 [drugbank:BE0001951]
<http://bio2rdf.org/drugbank:DB07377>	N\'-((2S,3R)-3-AMINO-2-HYDROXY-5-(ISOPROPYLSULFANYL)PENTANOYL)-N-3-CHLOROBENZOYL HYDRAZIDE [drugbank:DB07377]
<http://bio2rdf.org/drugbank:DB03417>	1-(4-Tert-Butylcarbamoyl-Piperazine-1-Carbonyl)-3-(3-Guanidino-Propyl)-4-Oxo-Azetidine-2-Carboxylic Acid [drugbank:DB03417]
<http://bio2rdf.org/drugbank:DB01760>	2-Methoxy-3-Isopropylpyrazine [drugbank:DB01760]
<http://bio2rdf.org/drugbank:DB01893>	N6-Benzyl Adenosine-5\'-Diphosphate [drugbank:DB01893]
<http://bio2rdf.org/drugbank:DB05816>	intranasal apomorphine [drugbank:DB05816]
<http://bio2rdf.org/drugbank:DB08442>	4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol [drugbank:DB08442]
<http://bio2rdf.org/drugbank:DB08575>	2-[(1S)-1-BENZYL-2-SULFANYLETHYL]-1H-IMIDAZO[4,5-C]PYRIDIN-5-IUM [drugbank:DB08575]
<http://bio2rdf.org/drugbank:DB04614>	(R)-tacrine(10)-hupyridone [drugbank:DB04614]
<http://bio2rdf.org/drugbank:BE0004582>	Uridine-cytidine kinase-like 1 [drugbank:BE0004582]
<http://bio2rdf.org/drugbank:BE0000621>	Oxygen-insensitive NADPH nitroreductase [drugbank:BE0000621]
<http://bio2rdf.org/drugbank:BE0000754>	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 [drugbank:BE0000754]
<http://bio2rdf.org/drugbank:BE0000887>	Cytotoxic T-lymphocyte protein 4 [drugbank:BE0000887]
<http://bio2rdf.org/drugbank:DB00696>	Ergotamine [drugbank:DB00696]
<http://bio2rdf.org/drugbank:BE0008634>	Cytochrome p450 3A subfamily [drugbank:BE0008634]
<http://bio2rdf.org/drugbank:DB00563>	Methotrexate [drugbank:DB00563]
<http://bio2rdf.org/drugbank:BE0002182>	Choline transporter-like protein 4 [drugbank:BE0002182]
<http://bio2rdf.org/drugbank:DB03192>	3r-Hydroxydecanoyl-Coa [drugbank:DB03192]
<http://bio2rdf.org/drugbank:DB00430>	Cefpiramide [drugbank:DB00430]
<http://bio2rdf.org/drugbank:DB04618>	4,6-DIDEOXY-4-{[4-[(4-O-HEXOPYRANOSYLHEXOPYRANOSYL)OXY]-5,6-DIHYDROXY-3-(HYDROXYMETHYL)CYCLOHEX-2-EN-1-YL]AMINO}HEXOPYRANOSYL-(1->4)HEXOPYRANOSYL-(1->4)HEXOPYRANOSE [drugbank:DB04618]
<http://bio2rdf.org/drugbank:DB07243>	(3-ENDO)-8-METHYL-8-AZABICYCLO[3.2.1]OCT-3-YL 1H-PYRROLO[2,3-B]PYRIDINE-3-CARBOXYLATE [drugbank:DB07243]
<http://bio2rdf.org/drugbank:BE0003385>	Cytochrome c oxidase subunit 2 [drugbank:BE0003385]
<http://bio2rdf.org/drugbank:DB05812>	Abiraterone [drugbank:DB05812]
<http://bio2rdf.org/drugbank:BE0001950>	DNA topoisomerase 1 [drugbank:BE0001950]
<http://bio2rdf.org/drugbank:DB07376>	5-(DIMETHYLAMINO)-1-NAPHTHALENESULFONIC ACID(DANSYL ACID) [drugbank:DB07376]
<http://bio2rdf.org/drugbank:DB07110>	4-(4-FLUOROBENZYL)PIPERIDINE [drugbank:DB07110]
<http://bio2rdf.org/drugbank:DB01894>	5-N-Acetyl-Alpha-D-Neuraminic Acid [drugbank:DB01894]
<http://bio2rdf.org/drugbank:DB01761>	4-[5-[2-(1-Phenyl-Ethylamino)-Pyrimidin-4-Yl]-1-Methyl-4-(3-Trifluoromethylphenyl)-1h-Imidazol-2-Yl]-Piperidine [drugbank:DB01761]
<http://bio2rdf.org/drugbank:DB08574>	(5R)-2-SULFANYL-5-[4-(TRIFLUOROMETHYL)BENZYL]-1,3-THIAZOL-4-ONE [drugbank:DB08574]
<http://bio2rdf.org/drugbank:BE0000884>	Excitatory amino acid transporter 2 [drugbank:BE0000884]
<http://bio2rdf.org/drugbank:BE0000751>	Oxytocin-neurophysin 1 [drugbank:BE0000751]
<http://bio2rdf.org/drugbank:BE0004583>	Histone acetyltransferase KAT2A [drugbank:BE0004583]
<http://bio2rdf.org/drugbank:DB08441>	6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE [drugbank:DB08441]
<http://bio2rdf.org/drugbank:DB00564>	Carbamazepine [drugbank:DB00564]
<http://bio2rdf.org/drugbank:DB00431>	Lindane [drugbank:DB00431]
<http://bio2rdf.org/drugbank:DB00697>	Tizanidine [drugbank:DB00697]
<http://bio2rdf.org/drugbank:DB03191>	3-Oxiran-2ylalanine [drugbank:DB03191]
<http://bio2rdf.org/drugbank:DB04617>	(9S)-9-[(8-AMMONIOOCTYL)AMINO]-1,2,3,4,9,10-HEXAHYDROACRIDINIUM [drugbank:DB04617]
<http://bio2rdf.org/drugbank:BE0002181>	Phospholipase D1 [drugbank:BE0002181]
<http://bio2rdf.org/drugbank:BE0003386>	Integrase, catalytic core [drugbank:BE0003386]
<http://bio2rdf.org/drugbank:BE0002409>	Platelet-activating factor acetylhydrolase [drugbank:BE0002409]
<http://bio2rdf.org/drugbank:BE0003120>	Oxidoreductase, short chain dehydrogenase/reductase family [drugbank:BE0003120]
<http://bio2rdf.org/drugbank:BE0003253>	Invasin [drugbank:BE0003253]
<http://bio2rdf.org/drugbank:DB07242>	(4R)-7,8-dichloro-1\',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4\'-piperidine]-4-carbonitrile [drugbank:DB07242]
<http://bio2rdf.org/drugbank:DB07375>	5-BETA-ANDROSTANE-3,17-DIONE [drugbank:DB07375]
<http://bio2rdf.org/drugbank:DB03419>	Uracil [drugbank:DB03419]
<http://bio2rdf.org/drugbank:DB01762>	Acetoacetic Acid [drugbank:DB01762]
<http://bio2rdf.org/drugbank:DB01895>	Aspartyl-Adenosine-5\'-Monophosphate [drugbank:DB01895]
<http://bio2rdf.org/drugbank:DB05814>	GPI-1485 [drugbank:DB05814]
<http://bio2rdf.org/drugbank:BE0002408>	Tyrosine-protein kinase JAK2 [drugbank:BE0002408]
<http://bio2rdf.org/drugbank:BE0000885>	Protein S100-A13 [drugbank:BE0000885]
<http://bio2rdf.org/drugbank:BE0000752>	Sodium/hydrogen exchanger 1 [drugbank:BE0000752]
<http://bio2rdf.org/drugbank:BE0004584>	Serotonin N-acetyltransferase [drugbank:BE0004584]
<http://bio2rdf.org/drugbank:DB08440>	N-1,10-phenanthrolin-5-ylacetamide [drugbank:DB08440]
<http://bio2rdf.org/drugbank:DB08573>	3-[(4-CHLOROANILINO)SULFONYL]THIOPHENE-2-CARBOXYLIC ACID [drugbank:DB08573]
<http://bio2rdf.org/drugbank:BE0002180>	Cholinesterase [drugbank:BE0002180]
<http://bio2rdf.org/drugbank:BE0001209>	Casein kinase II subunit alpha [drugbank:BE0001209]
<http://bio2rdf.org/drugbank:DB07374>	ANISOMYCIN [drugbank:DB07374]
<http://bio2rdf.org/drugbank:DB00690>	Flurazepam [drugbank:DB00690]
<http://bio2rdf.org/drugbank:DB03546>	10-CF3C(OH)2-DDACTHF [drugbank:DB03546]
<http://bio2rdf.org/drugbank:DB03679>	2-Hydroxy-Tryptophan [drugbank:DB03679]
<http://bio2rdf.org/drugbank:DB01149>	Nefazodone [drugbank:DB01149]
<http://bio2rdf.org/drugbank:DB03413>	Deoxyuridine-5\'-Diphosphate [drugbank:DB03413]
<http://bio2rdf.org/drugbank:BE0003121>	Prostaglandin F synthase [drugbank:BE0003121]
<http://bio2rdf.org/drugbank:DB07241>	7-carboxy-5-hydroxy-12,13-dihydro-6H-indolo[2,3-a]pyrrolo[3,4-c]carbazole [drugbank:DB07241]
<http://bio2rdf.org/drugbank:DB01016>	Glyburide [drugbank:DB01016]
<http://bio2rdf.org/drugbank:BE0003254>	Short tail fiber protein [drugbank:BE0003254]
<http://bio2rdf.org/drugbank:BE0003387>	C-C chemokine receptor type 2 [drugbank:BE0003387]
<http://bio2rdf.org/drugbank:DB00918>	Almotriptan [drugbank:DB00918]
<http://bio2rdf.org/drugbank:BE0000882>	Trifunctional purine biosynthetic protein adenosine-3 [drugbank:BE0000882]
<http://bio2rdf.org/drugbank:BE0002407>	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform [drugbank:BE0002407]
<http://bio2rdf.org/drugbank:DB06042>	ZEN-012 [drugbank:DB06042]
<http://bio2rdf.org/drugbank:DB02347>	2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid [drugbank:DB02347]
<http://bio2rdf.org/drugbank:DB04877>	Voacamine [drugbank:DB04877]
<http://bio2rdf.org/drugbank:DB08572>	4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE [drugbank:DB08572]
<http://bio2rdf.org/drugbank:DB02214>	6,7-Dioxo-5h-8-Ribitylaminolumazine [drugbank:DB02214]
<http://bio2rdf.org/drugbank:BE0004585>	2\'-5\'-oligoadenylate synthase 1 [drugbank:BE0004585]
<http://bio2rdf.org/drugbank:BE0004452>	Epsin-1 [drugbank:BE0004452]
<http://bio2rdf.org/drugbank:DB00691>	Moexipril [drugbank:DB00691]
<http://bio2rdf.org/drugbank:BE0001208>	Interleukin-5 [drugbank:BE0001208]
<http://bio2rdf.org/drugbank:BE0003255>	N5-carboxyaminoimidazole ribonucleotide mutase [drugbank:BE0003255]
<http://bio2rdf.org/drugbank:DB07373>	ANDROSTA-1,4-DIENE-3,17-DIONE [drugbank:DB07373]
<http://bio2rdf.org/drugbank:DB01017>	Minocycline [drugbank:DB01017]
<http://bio2rdf.org/drugbank:BE0003388>	Thioredoxin reductase 2, mitochondrial [drugbank:BE0003388]
<http://bio2rdf.org/drugbank:DB03412>	6-Hydroxy-L-Norleucine [drugbank:DB03412]
<http://bio2rdf.org/drugbank:BE0003122>	General stress protein 69 [drugbank:BE0003122]
<http://bio2rdf.org/drugbank:DB00919>	Spectinomycin [drugbank:DB00919]
<http://bio2rdf.org/drugbank:DB01018>	Guanfacine [drugbank:DB01018]
<http://bio2rdf.org/drugbank:BE0000750>	ATPase ASNA1 [drugbank:BE0000750]
<http://bio2rdf.org/drugbank:BE0002406>	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform [drugbank:BE0002406]
<http://bio2rdf.org/drugbank:BE0002539>	Beta-crystallin B1 [drugbank:BE0002539]
<http://bio2rdf.org/drugbank:BE0004586>	Catechol O-methyltransferase domain-containing protein 1 [drugbank:BE0004586]
<http://bio2rdf.org/drugbank:DB04743>	Nimesulide [drugbank:DB04743]
<http://bio2rdf.org/drugbank:BE0000883>	N-acetylgalactosamine-6-sulfatase [drugbank:BE0000883]
<http://bio2rdf.org/drugbank:DB02215>	Furoyl-Leucine [drugbank:DB02215]
<http://bio2rdf.org/drugbank:DB02348>	Fluoro-Phosphite Ion [drugbank:DB02348]
<http://bio2rdf.org/drugbank:DB08571>	4-(ACETYLAMINO)-5-AMINO-3-HYDROXYBENZOIC ACID [drugbank:DB08571]
<http://bio2rdf.org/drugbank:DB06176>	<http://bio2rdf.org/drugbank:DB06176>
<http://bio2rdf.org/drugbank:BE0004453>	Superoxide dismutase [Mn], mitochondrial [drugbank:BE0004453]
<http://bio2rdf.org/drugbank:DB04876>	Vildagliptin [drugbank:DB04876]
<http://bio2rdf.org/drugbank:BE0004320>	Epididymal-specific lipocalin-9 [drugbank:BE0004320]
<http://bio2rdf.org/drugbank:DB04610>	7,8-dihydro-6-hydroxymethyl-7-methyl-7-[2-phenylethyl]-pterin [drugbank:DB04610]
<http://bio2rdf.org/drugbank:DB02217>	Dpb-T [drugbank:DB02217]
